2002-02-21	9	30	Peru	Lima	At least nine people were killed and 30 injured by a powerful car bomb which went off near the United States embassy in Lima.
2008-11-14	0	0	Serbia/Kosovo	Pristina.	An explosive charge was thrown at the building housing the office of the European Union's special envoy to Kosovo, Peter Feith. No one was injured in the blast, which shattered the windows of the office of the International Civilian Office. On 20 November, Kosovo police arrested three German citizens suspected of having thrown the explosive charge.	 	
2008-11-16	8	5	Eritrea	Barentu.	Eritrea blamed the TPLF for a roadside bomb explosion along the road between Barentu and Elala. The explosion occurred at about 8:30 am as citizens passed en route to an engagement party.	 	
2008-11-20	1	29	Thailand	Bangkok.	A grenade attack on protesters occupying the prime minister's office killed one person and wounded 29. No one took responsibility for the blast, but the protest group, the People's Alliance for Democracy, blamed the government. The prime minister denied the charge.	 	
2008-11-22	0	0	Iraq Turk	Iraqi border.	The PKK claimed responsibility for an explosion at an oil pipeline linking Iraq with southern Turkey. The PKK said the explosion was an act of sabotage, but a spokesman for Iraq's Oil Ministry says the pipeline will be out of action for about a week.	 	
2008-11-22	0	8	Thailand	Bangkok.	The second grenade attack in three days targeted protesters occupying the Thai prime minister's compound in Bangkok. The blast occurred at 3:00 and injured eight people, one of them seriously. Chamlong Srimuang, one of the key protest leaders, said the grenade was launched from the headquarters of the Bangkok Metropolitan police about 500 feet (150 meters) away.	 	
2008-12-01	0	5	Turkey	Istanbul.	A bomb blast outside of a building used by the AK Party occurred in the Sutluce district at around 3 pm. Two of the injured were reported to be police.	 	
2008-12-02	2	0	India	Assam.	Police blame the Karbi Longri N.C. Hills Liberation Front (KLNLF) for taking two migrant workers from their homes in the village of Dolamara and shooting them.	 	
2008-12-18	0	1	Zimbabwe	 	The leader of Zimbabwe's air force – an ally of president Robert Mugabe – was shot and wounded in an attempt on his life, state media has said.	 	
2008-12-22	1	3	NigeriaAwka	Iborn.	Gunmen attacked two oil services vessels in separate incidents in Nigeria's restive Niger Delta on Thursday, kidnapping a Russian, a Mexican and seven Nigerians, security sources working in the industry said.	 	
2008-12-30	4	1	Bhutan	Singye.	Members from the Communist Party of Bhutan ambushed and killed four forest rangers and took their weapons in Singye village, 155 miles away from the capital.	 	
2009-01-01	6	67	India	Guwahati, India.	A serial blast kills 5 civilians and injures 67 in the city of Guwahati. Police believe the United Liberation Front of Assam are responsible for the attacks.[1]	 	
2009-01-02	4	37	Sri Lanka	Colombo, Sri Lanka.	Hours after the capture of the Tamil Tigers capital in northern Sri Lanka, a suicide bomber in Colombo struck killing three security officers and himself and wounding an additional 37 others.[4]	 	
2009-01-02	0	25	Ukraine	Melitopol, Ukraine.	A bomb exploded inside a bank injuring 25 people in the town of Melitopol. The bank and other buildings were damaged in the blast the bomber is unknown.[5]	 	
2009-01-03	0	3	Sri Lanka	Colombo, Sri Lanka.	A bomb blast outside a mosque in Colombo injured three people.[6]	 	
2009-01-17	0	0	Spain	Hernani, Spain.	A blast went off at a television station in Hernani causing damage but no injuries. ETA is blamed for the attack.[15]	 	
2009-01-24	0	0	Serbia	Kosovska Mitrovica, Serbia.	Two explosions, with no injured, happened during the night in Tri solitera suburb.[21]	 	
2009-01-26	2	6	Nepal	Katahariya village, Nepal.	A bomb hanging from a tree at the Katahariya village local market exploded killing one person and injuring two other people seriously. The Tarai Army has claimed responsibility for the blast.[25]	 	
2009-01-27	0	0	France	Corsica.	Rocket attack against a police station.[26]	 	
2009-01-28	2	4	Colombia	Bogota, Colombia.	An explosion in a two-story building in Bogota has killed 2 people and injured at least four others.[27]	 	
2009-01-30	0	10	Philippines	Davao City, Philippines.	Communist rebels set off a landmine by a military convoy in Davao City and then attacked a police station with gunfire, injuring 10 people.[28]	 	
2009-02-01	3	40	China	Zhumadian, Henan Province, China.	An explosive device detonated outside a hospital in Zhumdian in Henan Province killing 3 people and injuring 40 others according to the Hong Kong Centre and police report four dead and two injured. It is believed someone unhappy with the hospital might be behind the explosion.[29]	 	
2009-02-03	4	24	Sri Lanka	Colombo, Sri Lanka.	Rebels detonated a bomb on a bus carrying Sri Lankan soldiers in the capital of Colombo killing four people and injuring twenty-four others as the military continues its offensive in northern Sri Lanka against Tamil rebels.[32]	 	
2009-02-09	30	90	Sri Lanka	Vishvamadu, Sri Lanka.	A female suicide bomber from the LTTE Black Tigers detonated her explosives in a crowd of soldiers and fleeing refugees in northern Sri Lanka as an attempt to cow people into not leaving rebel-held areas of Sri Lanka. Twenty-eight people including eight civilians were reportedly killed and at least ninety others wounded.[37][38]	 	
2009-02-09	0	0	Spain	Madrid, Spain.	A van carried with 100 kg of explosive exploded near the offices of construction company Ferrovial and the blast is being blamed on ETA rebels in the Basque Country after two political parties connected to ETA were banned from upcoming regional elections. No one was hurt or killed in the blast.[39]	 	
2009-02-14	1	13	Sri Lanka	Puliyankulam, Sri Lanka.	LTTE rebels tossed a hand grenade into a bus packed with refugees in Northern Sri Lanka killing one civilian and injuring 13 other people.[49]	 	
2009-02-15	0	5	Philippines	Maitum, Philippines.	An improvised explosive device detonated in front of a government building housing a gymnasium injuring five people.[50]	 	
2009-02-18	0	0	Greece	Athens, Greece.	Two gunmen fired 13 shots into a private T.V studio's compound and tossed in an explosive device before fleeing on two sport motorcycles. No one was hurt or killed in the incident and the bomb failed to explode.[51]	 	
2009-02-20	4	50	Sri Lanka	Colombo, Sri Lanka.	Two Tamil Tigers aircraft packed with C4 explosives en route to the national airforce headquarters were shot down by the Sri Lankan military before reaching their target. 4 people including the two pilots were killed while over 50 were injured.[56]	 	
2009-02-22	0	0	Spain	Barakaldo, Spain.	A bomb detonated in Basque Country. No injuries were reported.[57]	 	
2009-02-23	0	0	Spain	Lazkao, Spain.	A rucksack packed with around 10 kg worth of explosives explodes outside the Basque Socialist Party headquarters in the town after a warning call from ETA. The blast took place at 3:00 am, causing major damage to the local but no injuries were reported.[60]	 	
2009-02-24	0	0	Spain	Vitoria, Spain.	A bomb explodes in front of a PNV headquarters in Vitoria causing minimal damage and no injuries.[61]	 	
2009-02-27	0	0	India	Thoubal, India.	Unknown militants threw bombs into a congressional office resulting in one bomb exploding resulting in significant damage but no injuries or deaths.[63]	 	
2009-03-07	2	4	United Kingdom	Antrim town, Northern Ireland.	Two unarmed soldiers, Patrick Azimkar and Mark Quinsey, of the 38 Engineer Regiment were shot dead outside Massereene Barracks. Two other soldiers and two civilian delivery men were also shot and wounded during the attack. An Irish republican paramilitary group, the Real IRA, issued a statement claiming responsibility.[75]	 	
2009-03-07	2	6	China	Nanyang, Henan, China.	A bomb exploded in an apartment complex killing two people and injuring six others including five kindergarten-aged children and an instructor.[79]	 	
2009-03-09	1	0	United Kingdom	Craigavon, Northern Ireland.	PSNI officer Stephen Carroll was shot dead by a sniper in Craigavon, County Armagh. This was the first killing of a police officer in Northern Ireland since 1998.[81] The Continuity IRA claimed responsibility for the shooting.	 	
2009-03-10	14	41	Sri Lanka	Southern Sri Lanka, Sri Lanka.	A suicide bomber occurred at a mosque in a southern town in Sri Lanka killing 14 people and injuring 41 others including a minister.[82]	 	
2009-03-15	2	0	Israel	Shchem, Israel	Two Israeli traffic policeman were killed near the town of Nablus by the Imad Mughniyeh Group, an organization named after the assassination of Hezbollah leader Imad Mughniyah. Israeli police spokesman Micky Rosenfeld said "nationalistic motive" appeared to have been behind the attack.[87]	 	
2009-03-18	1	12	India	New Jalpaiguri, India.	An explosive detonates, killing 1 person and injuring at least 12 others. The provincial administration believes the blast is not related to upcoming district elections, but by unidentified terrorists.[93]	 	
2009-03-18	0	0	Greece	Athens, Greece.	A homemade bomb exploded at the government office of the ruling party in Greece, causing damage but no injuries according to the police. Deputy Kyriakos Mitsotakis was not at the office during the attack.[94]	 	
2009-03-22	0	7	Philippines	Kidapawan, Philippines.	A bomb exploded on an overpass over a busy marketplace wounding seven people. The blast blew out windows of local shops and police officers and soldiers began stepped up patrols of the area.[100]	 	
2009-03-25	0	12	India	Tezpur, Assam, India.	Militants in insurgent racked Assam province tossed a grenade into a busy marketplace in Tezpur, Assam injuring twelve people, two seriously.	 	
2009-03-26	0	0	Spain	Amorebieta,	a bomb explodes in a businessman chalet suspected to be the work of ETA. No one was killed or injured.[109]	 	
2009-04-06	7	60	India	Assam	Two bomb blasts kill 7 and injure 60 a day before Prime Minister Manmohan Singh was expected to visit. Police accuse United Liberation Front of coordinating the attacks.[117]	 	
2009-04-09	5	0	Indonesia	Jayapura	A bomb attack in Jayapura killed 5 men and injured severely several others. Police blamed Free Papua Movement. Meanwhile, about 500 militants attacked a police post with bows and arrows and petrol bombs. The police reply and kills someone.[122]	 	
2009-04-10	1	3	Thailand	Chalerm	Black clothed militants opened fire on a train as it was stopped at a local train station. One train attendant was shot and killed and three others were injured in the attack before the engineer was able to pull away from the station ensuring the attackers couldn't kill or injure anyone else.[124]	 	
2009-05-06	0	0	Spain	Castro Urdiales	Two bombs exploded at two cellphone towers in the Basque region of northern Spain resulting in damage to both towers but no injuries or deaths.[141]	 	
2009-05-12	0	0	Greece	Athens	In southern Athens at a Eurobank a bomb exploded early in the morning causing damage to the building but no injuries or deaths. It is believed to be the fourth attack by far-left militants on government targets since the beginning of the year.[146]	 	
2009-05-15	0	8	India	Orissa	A bomb placed for Indian security forces exploded when day laborers working a field disturbed the explosive device resulting in the explosion. Eight civilians were injured.[151]	 	
2009-05-16	0	30	Hong Kong	Hong Kong	Acid was tossed into a popular market filled with shoppers on a busy Hong Kong street injuring thirty people including an infant. Most people suffered burns to their faces, arms and legs and it is suspected that the acid was corrosive but had been sent to a lab for analyst.[153]	 	
2009-05-17	0	60	Nepal	Janakpur	The only train system in Nepal was targeted by a cylinder bomb as a train passed resulting in sixty people being injured in the blast.[154]	 	
2009-05-20	0	1	Sweden	Stockholm	A female television journalist for Sweden's TV4 channel was seriously injured after a bomb exploded when she went to open the front door to her apartment. Stockholm police believe the attack was a deliberate terrorist act against the journalism community in Sweden.[157]	 	
2009-05-23	2	15	Nepal	Kathmandu	An explosion rocked a Christian church in Kathmandu, Nepal during Saturday morning mass in this mostly Buddhist and Hindu nation. An Indian national and a Nepalese civilian were killed in the blast and fifteen were hurt. Communal and religious violence in this mountainous nation is extremely rare and police state an underground Hindu organization made a claim of responsibility for the blast.[162]	 	
2009-05-25	0	0	United States	New York City	A small explosive device exploded out front of a Starbucks in New York City destroying a bench it had been placed on. No injuries or deaths were reported in the blast.[165]	 	
2009-05-30	0	0	Ecuador	Quito	A right-wing television station with fifty employees onsite, and the Ministry of Education building in a northern Quito, Ecuador suburb were targeted by two letter bombs that exploded early on Saturday morning. The two blasts caused moderate damage to both the TV station and the Education Ministry building but no deaths or injuries were reported. Anti-government letters were found near both locations.[170]	 	
2009-06-02	0	0	Georgia	Jvari.	A bomb blast damaged the Tbilisi-to-Zugdidi railway line. No one was killed or injured in the blast. The blast happened near the village of Jvari by the Georgia-Abkhazia border just two hours before a passenger train was due to travel the route.[172]	 	
2009-06-03	2	4	Philippines	Cotabato	An unarmed Filipino soldier and a civilian was killed in an explosion outside Cotabato and four unarmed soldiers were injured.[173]	 	
2009-06-05	0	0	Spain	Spain	A homemade bomb went off outside a policeman's home near Bilbao causing material damage but no injuries.[175]	 	
2009-06-07	0	0	Spain	Olivenza	On the day of the 2009 European polls voting in Spain, a bomb explodes in a local office of the conservative party Partido Popular.[178]	 	
2009-06-08	11	12	Thailand	Narathiwat	At least eleven were killed and twelve wounded when gunmen opened fire on worshippers at a mosque in Thailand's Muslim-majority south. The attack comes amid a sudden spike in a five-year insurgency that has left 3,700 people dead.[180]	 	
2009-06-10	1	1	United States	Washington	A racist elderly man, identified as James W. von Brunn, began to shoot people indiscriminately in the Holocaust Memorial Museum, killing one security guard and injuring another.[182]	 	
2009-06-10	1	5	Russia	Ingushetia	Russia A top judge was shot dead by unknown gunmen, as she was dropping her children off at school. It is known that a small child was among those who had been injured.[184]	 	
2009-06-15	0	0	Spain	Ponferrada	A homemade bomb explodes in front of a Unión General de Trabajadores (UGT) office in the city of Ponferrada, causing extensive damage to the local. No injuries were reported in the attack against the trade union.[186]	 	
2009-06-17	0	0	Spain	Vigo	A bomb explodes in a bank in the northern city of Vigo, in Spain. No injuries were reported. Another explosive device exploded in the house of a businessman. Another explosive device placed in the car of a TAV worker exploded in Northern Spain that same day. The two first attacks were blamed on Galician separatists while the third to ETA young members.[187]	 	
2009-06-19	1	0	Spain	Bilbao	A senior police officer is killed in a car bomb attack in the Spanish city of Bilbao. The bomb, which was attached to the victim's car, is blamed on Basque separatists ETA[189]	 	
2009-06-20	0	1	Spain	Terrassa	Catalan separatists tossed flaming Molotov cocktails at a crowd watching a football match between Spain and South Africa. luckily, only a cameraman was injured in the attack.[191]	 	
2009-06-22	0	0	Spain	Vigo	Another bomb explodes in the northern city of Vigo causing great damage but no injuries.[192]	 	
2009-06-22	4	5	Russia	Nazran,	Ingushetia, Russia A suicide bomber targeted the Ingush president, Yunus-bek Yevkurov, injuring five people including himself. It is also known that four people were killed in this suicide blast.[193]	 	
2009-07-05	0	2	Serbia	Bujanovac,	Serbia. Two policemen, Nenad Nikolic and Miloš Cerovic were injured in RPG attack on their vehicle while patrolling the village of Lucane near Bujanovac.[196]	 	
2009-07-07	6	40	Philippines	Jolo	and Iligan, Mindanao. Two bombs exploded in two separate cities, killing six and injuring up to 40.[197]	 	
2009-07-07	0	0	Spain	Durango, (Spain).	A powerful bomb damages a recreation center of the ruling Socialist Party in Northern Basque region of Spain. No one was injured in the attack, claimed to ETA.[198]	 	
2009-07-22	0	0	France	Vescovato	A car bomb exploded against à police station in Vescovato (Corsica). This attack is claimed by FLNC.[201]	 	
2009-07-29	0	65	Spain	Burgos	A car bomb containing 200 kilogrames of explosives exploded in a 14-story barracks of the Guardia Civil in the northern city of Burgos. no deaths were reported, but more than 60 people were injured.[203]	 	
2009-07-30	2	3	Spain	Calvia, Majorca	A car bomb exploded outside a Guardia Civil offices in Calvià, Majorca, killing two members of the Guardia Civil Carlos Sáenz de Tejada and Diego Salva Lezaun. ETA was blamed for the attack and the authorities 'sealed' all entry and exit points to the island to avoid the terrorists' escape. Another explosive device was found under a policeman car in the same town some hours later and deactivated by police. "Two Spain police killed by new bomb blamed on ETA". Reuters UK. July 30, 2009. Retrieved July 30, 2009.	 	
2009-08-12	1	1	Russia	Ingushetia	Two masked gunmen shot dead the construction minister for the republic of Ingushetia whilst he was in his office. His assistant was reportedly wounded in this assault.[205]	 	
2009-08-17	25	164	Russia	 	Nazran at least 25 people have been killed by a powerful bomb attack at a police station in southern Russia, officials and hospital sources say.[209]	 	
2009-08-26	3	3	Colombia	San Vicente del Caguán	Colombia A bomb blast killed 3 civilians and wounded 3 other in the Caqueta department.[216]	 	
2009-09-02	0	1	Greece	Athens	Greece A bomb in a van explodes outside the Athens Stock Exchange, injuring a passerby and damaging the building, and a bomb explodes outside a government building in Thessaloniki causing minor damage but no injuries.[218]	 	
2009-11-22	7	25	India	Assam	India Suspected ULFA militants triggered two blasts on bicycle close to a police station in Nalbari, Assam, killing at least seven persons and injuring 25 others.[251]	 	
2009-12-05	1	5	Philippines	Zamboanga City	A cell-phone triggered improvised bomb explosion leveled a police station to the ground and greatly damaged a municipal jail.[260]	 	
2009-12-07	7	0	Turkey	Tokat	Turkey Seven Turkish soldiers are killed in an ambush carried out by suspected PKK rebels.[263]	 	
2009-12-26	3	3	Lebanon	Beirut	Lebanon A car bomb attack in the Lebanese capital Beirut targets a Hamas official.[281]	 	
2010-01-08	0	1	United Kingdom	Randalstown, Northern Ireland	A Police Service of Northern Ireland officer was wounded when a bomb exploded underneath his car in Randalstown, County Antrim.[4] Real IRA  Symbol confirmed.svg	 	
2010-02-14	0	4	Serbia	Bujanovac, Serbia	An ethnic Albanian policeman was injured by an explosion in Bujanovac, Serbia.[9][10]	 	
2010-02-18	1	13	United States	Austin, Texas	Andrew Joseph Stack III crashes his plane into an IRS building in Austin, Texas killing himself and a person inside the building and injuring 13 others. The crash caused a serious fire and significant damage to the building.	 	
2010-03-05	0	16	Rwanda	Kigali, Rwanda	Two near-simultaneous grenade explosions at a car-washing yard and at a bus station injured 16 people. Hutu militia was blamed.[14]	 	
2010-03-16	1	0	France	Dammarie-lès-Lys, France	Ten ETA members shot dead a French gendarme, Jean Serge Nerin, 53 years old, in Dammarie-lès-Lys, near Paris. Spanish government confirmed the shooting took place after a patrol of the local police found several people robbing a garage of vehicles. One suspect was arrested on the spot and identified himself as a member of ETA. This is the first time that ETA, which had always targeted Spanish officials and policemen, kills a French national policeman.[18]	 	
2010-03-24	6	30	Colombia	Buenaventura, Colombia	A car bomb detonated in the centre of the Colombian pacific port of Buenaventura, near the mayor's office and the local public prosecutor's building. No group has claimed responsibility for this attack although left-wing FARC rebels are suspected.[20]	 	
2010-04-15	9	170	Myanmar	Yangon, Burma	Three explosions went off at a park in the former capital of Yangon, Myanmar's commercial hub. These explosions happened as revellers gathered for a New Year water festival. Most of the pavilions on the U Htaungbo Road are run by companies said to be close to the governing authorities. Previous explosions were also blamed on dissident or ethnic rebels.[32][33]	 	
2010-05-01	1	30	Russia	Nalchik, Kabardino-Balkaria, Russia	A bomb exploded in the VIP lodge of a hippodrome during horse races within the city of Nalchik.[38]	 	
2010-05-08	2	0	Turkey	Hakkari Province, Sirnak Province, Turkey	Two separate bomb explosions killed two Turkish soldiers, whilst they were on patrol in the border districts of both the Hakkari and Sirnak provinces within the country.[39]	 	
2010-05-14	0	1	Greece	Thessaloniki, Greece	A bomb exploded inside court house in Thessaloniki. One person was injured in the blast and there was some damage to the building.[41]	 	
2010-05-30	6	3	Turkey	Sirnak Province, Siirt Province, Antakya, Turkey	PKK rebels launched a series of attacks against security forces and village guardsmen within three Turkish provinces.[45]	 	
2010-06-02	1	3	Turkey	Hakkari Province, Turkey	PKK militants clashed with Turkish soldiers near the town of Cukurca, within the Hakkari Province, in the south-east of the country.[47]	 	
2010-06-08	0	15	Turkey	Istanbul, Turkey	A bomb attack injured 15 policemen. The attack was claimed by TAK.[48]	 	
2010-06-15	1	3	Turkey	Sirnak Province, Turkey	A bomb explosion targeting Turkish military personnel, occurred within the Sirnak Province of eastern Turkey.[53]	 	
2010-06-19	10	14	Turkey	Semdinli, Turkey	PKK rebels killed ten Turkish soldiers in an attack in the city of Semdinli.[55]	 	
2010-06-22	5	12	Turkey	Istanbul, Turkey	A bomb explosion occurred next to a military bus carrying Turkish soldiers and their relatives in Turkey's largest city of Istanbul. PKK militants are being suspected for carrying out this latest attack.[56]	 	
2010-06-24	1	0	Greece	Athens, Greece	A bomb explosion occurred near to the offices of Greece's public order ministry within the Greek capital city of Athens.[57]	 	
2010-06-25	3	5	Turkey	Elazig Province, Turkey	PKK militants assaulted a group of villagers who were on their way home, killing and wounding both Turkish soldiers and civilians in the process.[58]	 	
2010-07-02	1	11	Serbia	Kosovska Mitrovica, Serbia	A bomb exploded during a demonstration against the opening of a government office in the Serbian enclave in the North of Mitrovica. The dead man was a Bosniak who lived in the Bosnian Mahal.[61]	 	
2010-07-05	0	1	Serbia	Kosovska Mitrovica, Serbia	A Serbian politician, named Petar Miletic, who is an elected Mp for Serbs in Kosovo was shot 4 times on the leg outside his apartment in Northern Mitrovica. He may have been shot because he is one of the few Serbs who collaborate with Kosovan institutions.[62]	 	
2010-07-13	1	0	Argentina	Cipolletti, Rio Negro Province	In an incident labelled as a "terrorist act" by Interior Ministry, a home-made bomb exploded in a police academy school and killed a municipal employee. A second bomb was defused at the scene.[66]	 	
2010-08-12	0	9	Colombia	Bogota, Colombia	A suspected car bomb has exploded near the studios of a major radio station in the north of the Colombian capital, Bogota. Television pictures showed a bus with shattered windows and panicked residents in the streets following the explosion, which happened at around 0530 (1130 GMT), as the Caracol Radio morning show began.[69]	 	
2010-08-14	0	3	United Kingdom	Lurgan, Northern Ireland	Three children are injured when a "no-warning" bomb exploded in a bin, in what the PSNI claim was an attempt to "kill police or injure police officers providing a service to this community as they responded to a neighbouring area following a very vague warning that a device had been left at a local school."[70]	 	
2010-09-16	12	3	Turkey	Hakkâri Province, Turkey	The attack occurred when a remote-controlled device explodes, on a minibus in the Turkish village of Gecitli in southeastern Hakkari near the borders with Iraq and Iran. 12 people have died, and another 3 were injured.[82]	 	
2010-10-01	12	17	Nigeria	Abuja, Nigeria	Two car bombings in the capital city occurred during celebrations marking the 50th anniversary of the nation's independence.[83]	 	
2010-10-04	0	2	United Kingdom	Derry, Northern Ireland	A carbomb left by the Real IRA explodes outside an Ulster Bank branch, injuring two police officers and causing extensive damage.[84]	 	
2010-10-07	5	9	Iran	Sanandaj, Iran	The gunmen connected to counter-revolutionary cells opened fire on a police petrol vehicle and pedestrians in the Azadi square of Sanandaj in Kurdistan province, said police official Ebrahim Kazeminejad on Thursday.[85]	 	
2010-10-29	0	32	Turkey	Taksim Square, Istanbul, Turkey	The 2010 Istanbul bomb blast was a suicide bombing which took place on Taksim Square in Istanbul, Turkey on October 31, 2010 at 10:34.[87][88]	 	
2011-01-27	1	0	Uganda	Kampala	Ugandan gay rights campaigner David Kato was murdered after Uganda's Rolling Stone magazine published an article calling for him to be hanged.[42]	 	
2011-01-31	16	56	Somalia	Mogadishu	Somali governmental troops and local police exchanged fire in a shoot-out, with many civilians getting caught in the crossfire, within the Somali capital city of Mogadishu.[48]	Transitional Federal Government	
2011-01-19	4	1	Russia	Kabardino-Balkaria	4 Russian tourists from Moscow were ambushed and killed on a Ski lift that was heading up to Elbrus Mountain.[67]	Caucasus Emirate	
2011-01-21	3	6	Senegal	Carongue	Rebels killed three soldiers and wounded six others in Senegal's troubled Casamance region. Two of the injured are reported to be in serious condition. The government has been battling a low-level insurgency since the 1980s.[72]	Movement of Democratic Forces of Casamance	
2011-01-23	10	2	Ivory Coast	Abidjan	Unidentified rebels ambushed four army vehicles, killing all of the occupants, in the major city of Abdigan, which acts as the economical capital of the Ivory Coast.[74]	Forces Nouvelles de Côte d'Ivoire	
2011-01-26	1	0	Russia	Moscow	An unidentified individual blew himself up with a grenade outside a supermarket, killing only himself, in an unknown motivational attack, within the north-eastern sectors of Russia's capital city of Moscow.[81]	 	
2011-03-02	2	2	Germany	Frankfurt	A Kosovon was arrested for shooting two US Air Force personnel at Frankfurt's airport. Manfred Fuellhardt, the Frankfurt police spokesman, said one of the dead was a bus driver and the other was a passenger and that one of the wounded personnel was in serious conditions. Chancellor Angela Merkel condemned the "terrible incident" and pledged to carry out a full investigation.[86]	Lone wolf	
2011-03-03	13	11	Nigeria	Abuja	A bomb attack struck a political rally that was based near to a market in Sulega, which is located some 40 km from Nigeria's capital city of Abuja.[91] President Goodluck Jonathan reacted with vows that the perpetrators would not be punished. One person had been arrested.[92]	 	
2011-03-03	0	0	Madagascar	Antananarivo	President Andry Rajoelina escaped an assassination attempt after a bomb exploded by his car. His aide de camp Lieutenant Colonel Fidimalala Rafaliarison said that the bomb occurred after on the president's daily route home where the presidential convoy usually slows down and that there was no damage to the armour-plated car that the president sits in. He said an investigative team then go to the side and found a 150 metre long wire and explosive material hidden in the grass on the side of the road. Prime Minister Camille Vital said that "Given the political context, it could be have been a political assassination attempt. It could be intimidation. In any case, investigations will show what really happened."[95]	 	
2011-03-09	0	0	Russia	Moscow	A bomb explosion occurred at a bus stop on Michurinsky Avenue, which is located near to Russia's FSB national anti-terrorist committee in south-eastern Moscow. No casualties were reported at the scene of this bombing, however nearby vehicles and the bus stop were damaged as a result of this bombing.[104]	Caucasus Emirate	
2011-04-02	1	0	Northern Ireland	Omagh	In a widely condemned attack, a car bomb explodes killing Ronan Kerr, a Catholic member of the PSNI.[137]	Suspected Dissident republicans[138]	
2011-04-08	10	20	Nigeria	Suleja	A bomb explosion struck an office of the country's election commission, as citizens of the country inside the office were preparing for voting within the central town of Sulega, which is located in central Nigeria.[142]	 	
2011-04-09	6	17	Netherlands	Alphen aan den Rijn	A gunman in the Netherlands has killed six people and wounded at least 11 before taking his own life.[143]	 	
2011-04-11	14	200	Belarus	Minsk	A bomb explosion occurred at the escalators of the Minsk Metro at the peak of the evening rush hour, targeting commuters in the underground Metro system, near to President Lukashenko's central office, which is located in the centre of Belarus's capital city of Minsk.[144]	 	
2011-04-24	55	77	Southern Sudan	Jonglei	At least 55 fighters were killed when south Sudan's army clashed with a rebel group in Jonglei State.[161]	 	
2011-05-03	11	40	India	Lohardaga, Jharkhand	A landmine planted by Maoist rebels struck a convoy of police vehicles in the Lohardaga district, of the country's eastern state of Jharkhand, which is located in north-eastern India.[175]	Communist Party of India (Maoist)	
2011-05-04	1	2	Turkey	Kastamonu	An armed assault involving a grenade explosion and a shooting struck a police vehicle at a political rally in the country's north-eastern city of Kastamonu, which is located in north-eastern Turkey.[178]	Kurdistan Workers' Party	
2011-05-04	9	20	Yemen	Zinjibar	Unknown gunmen have attacked a Yemeni military patrol, killing five soldiers and four civilians in the ensuing fire fight in the city of Zinjibar in the southern province of Abyan.[179]	Islamic Jihad of Yemen	
2011-07-13	20	130	India	Mumbai	Three simultaneous blasts rocked India's financial capital. Two of the bombings were in the southern business centre parts of the city (Zaveri Bazaar and the Opera House). At this time it is still unknown if local or foreign groups are behind the attacks.[8]	 	
2011-07-14	20	7	Turkey	Diyarbakir Province	Thirteen Turkish soldiers were killed in a battle with Kurdish PKK rebels. The rebels attacked the military camp with grenades, starting a fire in the process. The death toll includes seven militants who died in the firefight, as well as seven wounded soldiers. It also represents the highest single day loss of life in the country in more than 3 years. Turkish Prime Minister Recep Tayyip Erdogan told reporters "Our security forces are strong... and I believe they will make them pay a heavy price." [10]	PKK	
2011-07-19	3	0	Guinea	Conakry	A former army chief and a member of the presidential guard were arrested hours after two attacks that have been labeled an assassination attempt. Both incidents took place at the president of Guinea's residence and involved gunfire and rocket launchers. Alpha Condé escaped without injury and later spoke to the country saying that "My house was attacked last night, but I congratulate the presidential guard who fought heroically from 3.10 until 5:00 before backup arrived." He also added that his plans for reform would not fail.[19]	 	
2011-07-20	7	4	India	Chhattisgarh	At least seven Indian National Congress party workers were killed and four others injured after a Naxalite ambush against a 25 car convoy travelling through the countryside in the state of Chhattisgarh, according to Chhattisgarh state Congress president Nandkumar Patel. Local police were still investigating the attack and the casualty number could rise.[22]	Communist Party of India (Maoist)	
2011-07-22	77	319	Norway	Oslo and Utøya	A massive bomb exploded outside Norwegian Prime Minister Jens Stoltenberg's office and other government office buildings, and later a shooting of Young members of the Labour party occurred on the Utøya island, both allegedly committed by right-wing militant Anders Behring Breivik in a supposed lone wolf attack. There have been 77 confirmed deaths.[24]	Anders Behring Breivik (Lone wolf)	
2011-07-24	3	0	Turkey	Mardin Province	Suspected Kurdish rebels ambushed a group of soldiers and shot three of them dead near a village in the southern province of Mardin, close to the border with Syria. This attack comes 10 days after another firefight that left 13 soldiers and 7 militants dead, following which the Turkish army began a large operation to counter the Kurdish rebel groups in the area.[27]	PKK	
2011-07-29	0	5	Colombia	Arauca department	In a region where FARC and ELN are active, five petroleum industry workers employed by the US-based Occidental Petroleum Corporation were kidnapped by FARC rebels. A few days later, General Jaime Reyes, commander of the Army's 18th Brigade, said that "[The Colombian Army] started an operation with three battalions in the area where the guerrillas fled with the hostages to secure the release of these people while trying to avoid combat so as not to hurt the workers. We did it."[35]	FARC	
2011-08-01	5	7	India	Imphal, Manipur	A bomb blast at Sangakpham market in the Manipuri capital resulted in the deaths of two schoolgirls, amongst others. Chief Minister Okram Ibobi Singh blamed the National Socialist Council of Nagaland-Isaac Muivah for the incident; however the group issued a statement saying "it will not accept any blanket allegation hurled against [them] and that it is not responsible for [the] incident." Singh claimed that this was the sixth such strike by the NSCN-IM in less that four months.[39]	NSCN-IM (Accused, but denied)	
